Player Sno,Player name,Team name,Bid amount,Is awarded
5,Rilee Rossouw,DELHI CAPITALS,300,No
5,Rilee Rossouw,RAJASTHAN ROYALS,320,No
5,Rilee Rossouw,DELHI CAPITALS,340,No
5,Rilee Rossouw,RAJASTHAN ROYALS,360,No
5,Rilee Rossouw,DELHI CAPITALS,380,No
5,Rilee Rossouw,RAJASTHAN ROYALS,400,No
5,Rilee Rossouw,DELHI CAPITALS,420,No
5,Rilee Rossouw,RAJASTHAN ROYALS,440,No
5,Rilee Rossouw,DELHI CAPITALS,460,Yes
15,Litton Das,KOLKATA KNIGHT RIDERS,50,Yes
26,Akeal Hosein,SUNRISERS HYDERABAD,100,Yes
31,Adam Zampa,RAJASTHAN ROYALS,150,Yes
36,Anmolpreet Singh,SUNRISERS HYDERABAD,20,Yes
54,K.M. Asif,RAJASTHAN ROYALS,30,Yes
60,Murugan Ashwin,RAJASTHAN ROYALS,20,Yes
71,Mandeep Singh,KOLKATA KNIGHT RIDERS,50,Yes
117,Akash Vashisht,RAJASTHAN ROYALS,20,Yes
168,Naveen Ul Haq,LUCKNOW SUPER GIANTS,50,Yes
187,Yudhvir Charak,LUCKNOW SUPER GIANTS,20,Yes
227,Raghav Goyal,MUMBAI INDIANS,20,Yes
340,Abdul P A,RAJASTHAN ROYALS,20,Yes
36,Anmolpreet Singh,SUNRISERS HYDERABAD,20,Yes
4,Joe Root ,RAJASTHAN ROYALS,100,Yes
9,Shakib Al Hasan,KOLKATA KNIGHT RIDERS,150,Yes
